label,created_at,full_text,lang,user_name
,Fri Feb 17 10:00:09 +0000 2017,"What did 33,000 financial services customers say about their needs? @piercarlo_gera summarizes from #FSConsumerStudy https://t.co/f5pAh7SIIZ https://t.co/S5HbHGPpBW",en,Accenture
,Fri Feb 17 08:00:05 +0000 2017,"In a new blog, our Mustafa Kidwai discusses common stumbles businesses face in moving to #cloud &amp; how to overcome.​ https://t.co/cHxkiqC5h6 https://t.co/WrFOydhSs4",en,Accenture
,Fri Feb 17 01:00:10 +0000 2017,How do we use #AI to improve business outcomes? Start with #IntelligentAutomation. Our Kaushal Mody blogs about it: https://t.co/rlSLYbc9e6 https://t.co/QZIW86qJvK,en,Accenture
,Thu Feb 16 23:00:07 +0000 2017,We're proud to be ranked No. 1 among IT Services companies on @FortuneMagazine's #MostAdmired again this year: https://t.co/BsQOiKDplC https://t.co/Gax2CgidDi,en,Accenture
,Thu Feb 16 21:00:11 +0000 2017,Our @wc_1975 outlines how clients benefit from the new @awscloud Managed Services offering in his blog. #AWScloud https://t.co/gDLEURZdEx https://t.co/tkEBZpFbxD,en,Accenture
,Thu Feb 16 19:00:10 +0000 2017,More than 50% of #energy company offshore platforms are beyond their original design life.​ https://t.co/oLGSXfTZDT https://t.co/RSyD8OEXfI,en,Accenture
,Thu Feb 16 17:00:10 +0000 2017,We can link any #blockchain solution to existing HSMs: https://t.co/0EuIsmBMYK cc: @Thalesesecurity https://t.co/MtrnUEsBRn,en,Accenture
,Thu Feb 16 15:00:06 +0000 2017,Digital technology helps #chemical companies shift from a product focus to outcome-based solutions for customers.​ https://t.co/AYvJx9rdzK https://t.co/aC8BPvkqPa,en,Accenture
,Thu Feb 16 13:05:06 +0000 2017,"For the 15th consecutive year, we are thrilled to be recognized as one of @FortuneMagazine’s #MostAdmired: https://t.co/bgf9SadqMa https://t.co/PPw0oTcboW",en,Accenture
,Wed Feb 15 23:00:05 +0000 2017,Your ideas are important. #WomenLeaders​ https://t.co/j8gRCOaWgv https://t.co/VFCYbxRdty,en,Accenture
,Wed Feb 15 21:00:19 +0000 2017,It is time for #energy companies in the UK to reboot their operating philosophy. https://t.co/3hv1z0m4WL https://t.co/JFH99fzi2l,en,Accenture
,Wed Feb 15 19:00:08 +0000 2017,Streamlining compliance with procurement automation – it’s possible and affordable.​ https://t.co/oOAqKVJGRJ https://t.co/0Kwkt7DEm3,en,Accenture
,Wed Feb 15 15:30:07 +0000 2017,Our #blockchain solution is the missing link to a virtually impenetrable secure infrastructure: https://t.co/odJRwUuN63 #RSAC https://t.co/T7G6Nr40LT,en,Accenture
,Tue Feb 14 23:00:25 +0000 2017,Digital is transforming the #SupplyChain #FutureWorkforce. Find out how.​ https://t.co/d9nevLgArX https://t.co/74K7bMoiJW,en,Accenture
,Tue Feb 14 21:00:04 +0000 2017,Do you know who CEOs in the US believe is responsible for disruptive growth? #CMO​ https://t.co/iUCQnqNvNR,en,Accenture
,Tue Feb 14 18:30:05 +0000 2017,We just made #blockchain security a reality. See us at #RSAC or read more here: https://t.co/NwEmyAZWRF https://t.co/YV0LLh2t6m,en,Accenture
,Tue Feb 14 17:00:07 +0000 2017,Embracing the #FutureWorkforce in #chemicals is key to safe production. Learn more in our new report.​ https://t.co/sP8p964Txp https://t.co/ooUuw5a03I,en,Accenture
,Tue Feb 14 15:00:17 +0000 2017,"#Marketing in the New: Orchestrate for radical collaboration – across marketing, sales, and service. https://t.co/fVkqbrFUyu https://t.co/UYhLT1B09z",en,Accenture
,Tue Feb 14 01:00:06 +0000 2017,We're debuting our hardware-based security solution for simplified #blockchain at #RSAC (Booth 1007 South): https://t.co/dnxrCYk4kf https://t.co/bwzappx4b5,en,Accenture
,Mon Feb 13 23:00:06 +0000 2017,#AI holds the promise to transform operations and business processes. Follow our blog series for more: https://t.co/trgv6uljFA https://t.co/hZfwcoFLTz,en,Accenture
,Mon Feb 13 19:00:08 +0000 2017,#AusBusiness leadership is missing the mark on growth and #reinvestment strategy.​ https://t.co/ctEmKiRyzA https://t.co/yGzozB0UuS,en,Accenture
,Mon Feb 13 17:30:09 +0000 2017,How can #NonProfits leverage #DigitalAdoption to enhance employment outcomes? Learn in our latest report. https://t.co/xlyvmU4mZ7 https://t.co/ANAM0JAcws,en,Accenture
,Mon Feb 13 15:02:35 +0000 2017,3 ways digital tools are powering supply chain profits.​ https://t.co/gtYKO54DS6 https://t.co/nYFTHdvzUl,en,Accenture
,Mon Feb 13 04:00:05 +0000 2017,Watch to see how continual learning and mentoring help women succeed at work. https://t.co/a4L1PAOdVU #LeanIn https://t.co/95xrPJeLx8,en,Accenture
,Sat Feb 11 15:00:11 +0000 2017,"For International Day of Women and Girls in Science, advice for girls to dream. https://t.co/djRe08nDr2 #WomenInSTEM https://t.co/3WPOpv9Vwg",en,Accenture
,Sat Feb 11 01:30:08 +0000 2017,Get your 100 day plan to get the most from #AI in your company in trend 1 of #TechVision2017.​ https://t.co/rIaQ6Ko2v6 https://t.co/A1O72yrpf5,en,Accenture
,Fri Feb 10 22:34:07 +0000 2017,Our new technology makes #blockchain applications faster &amp; more secure. Via @nytimes: https://t.co/PZrBLdmkyl https://t.co/5JZOkyAyMY,en,Accenture
,Fri Feb 10 21:30:06 +0000 2017,How can banks address the challenges accompanying Fundamental Review of the Trading Book? See Accenture blog: #FRTB https://t.co/2CrZUnRu5Y https://t.co/VbHarwyouw,en,Accenture
,Fri Feb 10 20:00:29 +0000 2017,Should you believe the blockchain hype? @DBTreat reveals results from our latest study. https://t.co/6zExqFe9En https://t.co/7tNtWndjbk,en,Accenture
,Fri Feb 10 17:31:04 +0000 2017,"Today we introduce @AccentureDock, home to 200 designers, developers &amp; experts in #AI, analytics &amp; #IoT in Dublin: https://t.co/3GPLRvZc3W https://t.co/oORvXh1ErN",en,Accenture
,Fri Feb 10 14:52:09 +0000 2017,"Excited to announce the opening of @AccentureDock, our multi-disciplinary research and innovation hub in Dublin. https://t.co/21Z8zwDovl",en,Accenture
,Fri Feb 10 13:00:06 +0000 2017,Industrial customers demand a unique  experience. Rising to their expectations can boost competitive advantage. https://t.co/lRTBH8sI19,en,Accenture
,Thu Feb 09 23:00:35 +0000 2017,Thanks for a great day at @TAGFinTech. Read more about the evolving #FinTech landscape in our latest report: https://t.co/229eSZWF47 https://t.co/TzFq7UmPyB,en,Accenture
,Thu Feb 09 21:30:06 +0000 2017,Why are telecoms and @Oracle partnering to deliver #cloud solutions? We have an idea. Read why: https://t.co/4EuJ7pF4x0 https://t.co/GmzJqJumm2,en,Accenture
,Thu Feb 09 20:00:16 +0000 2017,We’re excited to share #PaymentsSurvey findings at the @TAGFinTech keynote this morning. More from the report: https://t.co/IXe05QYcWT https://t.co/Z9wCqyRlRU,en,Accenture
,Thu Feb 09 18:34:29 +0000 2017,We were named a #BusinessAnalytics leader for #BPO services in the @IDC MarketScape 2016 Vendor Assessment. https://t.co/u33xnyaIGU https://t.co/3yeEreMIzr,en,Accenture
,Thu Feb 09 14:00:06 +0000 2017,Mining companies place their bets on digital to enhance capital and operational effectiveness. https://t.co/iiME8ER5Hh,en,Accenture
,Thu Feb 09 12:00:06 +0000 2017,Chemical companies can benefit from quickly adapting to reindustrialization and increasing customer demands. https://t.co/cTGrxaeOHg,en,Accenture
,Thu Feb 09 10:00:05 +0000 2017,.@AndyyoungACN says it’s time to join the agile change revolution in financial services. https://t.co/pcWVDzRMi3,en,Accenture
,Wed Feb 08 23:00:08 +0000 2017,"The police dept is evolving. Thanks to Accenture @ISpeakAnalytics, @SeattlePD has a new analytics platform: https://t.co/OwiJJ75Qrz https://t.co/rZn5i3f9C5",en,Accenture
,Wed Feb 08 21:00:06 +0000 2017,The digital partnerships companies make today have long-term future implications. #TechVision2017​ https://t.co/zJUkDMLaaP,en,Accenture
,Wed Feb 08 19:00:06 +0000 2017,Banks must evolve how they use their #data to deliver relevant experiences. Blog post from @i_cantalejo: https://t.co/8w4pIVkybd,en,Accenture
,Wed Feb 08 17:00:05 +0000 2017,"What will be the fate of the @USDOL's Fiduciary Rule? Regardless, what should #AssetManagers do? @PeterScheve https://t.co/C2CjxoEmos https://t.co/98TT8boTBg",en,Accenture
,Wed Feb 08 16:18:20 +0000 2017,"RT @pauldaugh: An important step in end-to-end #blockchain security - protecting the chain w HSM - from @accenture, @thalesgroup https://t.…",en,Accenture
,Wed Feb 08 15:00:11 +0000 2017,"Do you think #ArtificialIntelligence will replace doctors? Well, think again.​ https://t.co/U3I3mt1ebt https://t.co/JCwSvJY1Z1",en,Accenture
,Wed Feb 08 13:00:06 +0000 2017,Retailers have taken big steps to connect and engage the consumer. Yet there’s a vital missing link. https://t.co/BTBL1rtC7Q,en,Accenture
,Wed Feb 08 11:00:03 +0000 2017,Take a closer look at all the driverless-car projects now in progress around the globe. https://t.co/LMdnsu4oIi,en,Accenture
,Wed Feb 08 09:00:06 +0000 2017,See what this woman leader and mom learned working in Saudi Arabia. #WomenInBusiness https://t.co/oY3CNHJEHX https://t.co/prwf5LM5vZ,en,Accenture
,Wed Feb 08 01:00:04 +0000 2017,"Read recommendations from #FjordTrends2017 around VR, #AutonomousCars, and connected homes. https://t.co/NlDtO1vVbs",en,Accenture
,Tue Feb 07 22:30:06 +0000 2017,What does it look like when your walk matches your talk on diversity? @EllynJShook1 explains: https://t.co/1WoQpkfGVl https://t.co/TJ0GXznL33,en,Accenture
,Tue Feb 07 20:06:22 +0000 2017,Integrate #DigitalTrust into your technologies from the start with trend 5 of #TechVision2017. https://t.co/KkOXxjUdQi https://t.co/7NhYnZSDSH,en,Accenture
,Tue Feb 07 17:13:28 +0000 2017,Read the latest Accenture #Cloud Blog post from our @mliebow on how we can bring #shadowIT into the light. https://t.co/iVaqdlZIb3 https://t.co/mGYQM3UkIc,en,Accenture
,Tue Feb 07 14:00:10 +0000 2017,How can the global #steel industry survive and thrive? Our John Lichtenstein explores the battles that must be won. https://t.co/rHfMZDZ5ib https://t.co/Q24phETKt5,en,Accenture
,Tue Feb 07 10:00:05 +0000 2017,Winning companies will be those that reengineer their IT operating model to get ahead in the cloud-based world. https://t.co/rNLy3HM2TY,en,Accenture
,Tue Feb 07 08:00:06 +0000 2017,#Marketing in the New: Be a living brand – and #build your marketing organization for speed and responsiveness. https://t.co/oshRp5GSU6 https://t.co/3NSm0KTna5,en,Accenture
,Mon Feb 06 20:00:07 +0000 2017,Why is talent a top requirement for strong anti-money laundering? @gary_s_fink explains. #risk https://t.co/9A88o6vQ1M https://t.co/XtN1cwTWOA,en,Accenture
,Mon Feb 06 16:00:09 +0000 2017,Workforce partnerships are about addressing employees' goals. Get your 100-day plan. #TechVision2017​ https://t.co/22iEKz2jx4 https://t.co/RGP8jxdGTp,en,Accenture
,Mon Feb 06 13:30:04 +0000 2017,Will crude production cuts launch an upturn in the oil market? Find out in our energy blog: https://t.co/SnsTMANcqE,en,Accenture
,Mon Feb 06 11:00:04 +0000 2017,"More than ever, banks need to decide “where to play” and radically simplify their operating model accordingly. https://t.co/1gA7gyQLj6",en,Accenture
,Mon Feb 06 09:00:04 +0000 2017,6% of insurers complete tech transformations of #LegacyIT. Read why. #DigitalInsurer https://t.co/yUEKGrxcpW,en,Accenture
,Sun Feb 05 19:00:05 +0000 2017,Learn how this leader overcame her fears and helps others succeed. #WomenWhoInspire https://t.co/Rg16jriFT3 https://t.co/1tgJUhelZt,en,Accenture
,Sat Feb 04 02:00:07 +0000 2017,New trends from Accenture eTailers research report shares key strategies for growth. https://t.co/JgGyIXf7Zg,en,Accenture
,Sat Feb 04 00:00:05 +0000 2017,How will closing the computer science gender gap help you meet your future workforce needs? #WEF17 #CrackTheCode https://t.co/pTgxIGXUhd,en,Accenture
,Fri Feb 03 21:02:52 +0000 2017,"RT @ChamberDigital: BREAKING NEWS: We are proud to announce the addition of @Accenture, @CMEGroup and @TMXGroup to our Membership https://t…",en,Accenture
,Fri Feb 03 19:00:07 +0000 2017,#Marketing in the New: Strengthen #CX to achieve competitive intelligence – become inherently consumer-centric. https://t.co/Fe6VBbAMkd https://t.co/PiWgTqnGHG,en,Accenture
,Fri Feb 03 17:00:09 +0000 2017,4 things digital high performers in oil and gas have in common. https://t.co/RBAMPb2SJX https://t.co/MNg73sQ0g7,en,Accenture
,Fri Feb 03 15:33:04 +0000 2017,Learn how this woman leader uses music to build teamwork and support  others. #InspiringWomen  https://t.co/jwPgcJYVii https://t.co/xjL6u7PrBz,en,Accenture
,Fri Feb 03 14:00:08 +0000 2017,Disruptive forces will slow global demand for steel—with potential of peak steel by mid-century. #CircularEconomy https://t.co/Q1Gkyl5guX https://t.co/jLHe4u3fcn,en,Accenture
,Fri Feb 03 12:00:22 +0000 2017,79% of execs agree AI will help accelerate technology adoption throughout their organizations. #TechVision2017​ https://t.co/HOTohNjXnN https://t.co/fxuopmkhn4,en,Accenture
,Fri Feb 03 08:00:05 +0000 2017,HfS research highlights Accenture’s strong innovation and holistic strategy for intelligent automation. Learn more: https://t.co/VdHI7ieGcw,en,Accenture
,Fri Feb 03 02:00:08 +0000 2017,#Insurers: Discover how you can maximize business value with #DevOps. https://t.co/ooyC7CRKoU,en,Accenture
,Fri Feb 03 00:00:07 +0000 2017,Moving from planning to optimization in asset management for distribution utilities. https://t.co/mStnh0sQiL https://t.co/nOufaHnAJr,en,Accenture
,Thu Feb 02 22:00:06 +0000 2017,Digital leaders are reinventing their workforces for the #FutureOfWork. #TechVision2017​ https://t.co/C8Wq0EwvFQ https://t.co/ctQj4ztna0,en,Accenture
,Thu Feb 02 20:00:07 +0000 2017,".@FRogerFord, @kathymulvany, @KellyTClements, @llwoodman, @maryesnapp, @nealkg on connectivity, a human need. #WEF17 https://t.co/NsXxaep2xC",en,Accenture
,Thu Feb 02 18:00:13 +0000 2017,The UK #banking industry needs a new approach to #competitiveness.​ https://t.co/VCDV2zXTUc https://t.co/qwYU4GzlRL,en,Accenture
,Thu Feb 02 16:50:21 +0000 2017,#RBS6Nations rugby starts this Saturday. Follow our insights @AccentureRugby to #Seebeyond the match data https://t.co/Ygi8dWg3Hq,en,Accenture
,Thu Feb 02 16:00:09 +0000 2017,Digital technologies are changing the development sector fast. Here's how to charge ahead of change.​ https://t.co/s1tVPHFBmf,en,Accenture
,Thu Feb 02 14:00:08 +0000 2017,"Ecosystem strategies will determine who leads new digital markets, and who gets left behind. #TechVision2017 https://t.co/sEcDFqzMx3 https://t.co/rGhPfjTMvi",en,Accenture
,Thu Feb 02 12:00:06 +0000 2017,"Our research reveals what CMOs must do to thrive in marketing's ""New Normal."" https://t.co/XNOcEzCfLg",en,Accenture
,Thu Feb 02 10:00:06 +0000 2017,From quantity to quality: Marc McCollum shares key steps to developing a new strategy in bank cross-selling. https://t.co/XnkitMz7ZM https://t.co/30z7ou7nZ6,en,Accenture
,Thu Feb 02 08:00:07 +0000 2017,Our study of banking customers paints three banking personas that highlight shifting trends and behaviors. https://t.co/tnPp6KFeVV,en,Accenture
,Thu Feb 02 04:00:06 +0000 2017,"Digital is reinventing businesses—including Accenture.
CEO Pierre Nanterme shows how we’re digitizing from inside: https://t.co/xwD3QfOWR3 https://t.co/a3XDKNP9s6",en,Accenture
,Thu Feb 02 00:00:06 +0000 2017,"The time for experimentation, adoption, and exploitation of intelligent technologies has begun. https://t.co/pVeKMOnbIt",en,Accenture
,Wed Feb 01 20:51:56 +0000 2017,"RT @ChamberDigital: ICYMI: @Accenture to title sponsor DC #Blockchain Summit - March 15-16, 2017. Grab your tickets now - https://t.co/SefU…",en,Accenture
,Wed Feb 01 20:00:07 +0000 2017,What does future mining look like? See why digital is key for #mining companies to stay competitive. https://t.co/wwc64wX87Q https://t.co/6d0ej04XtX,en,Accenture
,Wed Feb 01 18:00:38 +0000 2017,5 Ways CXOs can Succeed in the Digital Economy: https://t.co/0zx2vaZvSP #TechVision2017,en,Accenture
,Wed Feb 01 14:00:04 +0000 2017,Read how ‘change’ is changing the competitive landscape for financial services firms. https://t.co/4nwN1eCj5x,en,Accenture
,Wed Feb 01 12:00:07 +0000 2017,Disruption is heading in a new direction. We've got your digital compass. #TechVision2017 https://t.co/C9EobAm76w https://t.co/pKOhxrREWl,en,Accenture
,Wed Feb 01 10:00:06 +0000 2017,#BusinessDesign isn’t about creating pretty things. It’s about creating value. Check out our new point of view.​ https://t.co/taBTA4suzd https://t.co/9uHMEVDyPY,en,Accenture
,Wed Feb 01 08:00:11 +0000 2017,"On National Girls and Women in Sports Day, see how a triathlete learned job skills. #NGWSD https://t.co/VF7NE0HRro https://t.co/WFOmQ91ROX",en,Accenture
,Wed Feb 01 03:00:07 +0000 2017,Key theme from #WEF17 Davos: People as a priority. Read @Sandervtn's new blog to learn more. https://t.co/Es8hH5ZBJp https://t.co/EvcZGZ1ByT,en,Accenture
,Wed Feb 01 01:05:51 +0000 2017,RT @reallymdp: The new scarcity in the world is attention - @albertwenger with @pauldaugh at #TechVision2017 @Accenture #worldaftercapital…,en,Accenture
,Wed Feb 01 00:57:01 +0000 2017,RT @Accenture_US: .@albertwenger raises a critical question of today: “How do we get from the information age to the knowledge age?” #TechV…,en,Accenture
,Wed Feb 01 00:44:46 +0000 2017,.@fjord's @olof_s: “Always start with People. From there you bring the Tech and Business perspectives” #TechVision2017 at @MorganLibrary https://t.co/kmsowGRiO1,en,Accenture
,Wed Feb 01 00:23:22 +0000 2017,“Technology adapting to people is the core theme of #TechVision2017” - @PaulDaugh at @MorganLibrary tonight https://t.co/A4vIfuIG9Q,en,Accenture
